No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00036967	28	3011	050		1351	"8K25,1%,TK100,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	0.28	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00036967	1	3011	050		1351	"8K25,1%,TK100,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4959215729
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00037013	5	3011	050		1351	"182K,1%,TK100,125mW,0805,LIN RES/MCR10FZ"		ROH	NA	0.1	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00041399	2	3011	050		1351	"38K3,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.04	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00041665	9	3011	050		1351	"16K5,1%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.09	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00041665	10	3011	050		1351	"16K5,1%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.1	ES_V8 V10_ALVARO MEDINA	NO	4959215729
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00041666	9	3011	050		1351	"5K1,5%,TK200,63mW,0402,LIN RES/ERJ"		ROH	NA	0.09	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00041666	10	3011	050		1351	"5K1,5%,TK200,63mW,0402,LIN RES/ERJ"		ROH	NA	0.1	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00047318	20	3011	050		1351	"40V,120mA,1,,SOT323,RECT DIODE/BAS40-06W"		ROH	NA	4	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00047318	2	3011	050		1351	"40V,120mA,1,,SOT323,RECT DIODE/BAS40-06W"		ROH	NA	0.4	ES_V8 V10_ALVARO MEDINA	NO	4959215729
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00048196	26	3011	050		1351	"1K6,5%,TK200,500mW,2010,LIN RES/"		ROH	NA	3.38	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00048205	10	3011	050		1351	4 channel 256 position Digital Potentiom		ROH	NA	190.1	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00052460	3	3011	050		1351	"1,COMP,0Hz,SOT23-5,OP-COMP/LMX331"		ROH	NA	4.86	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00000303	3	3011	050		1351	"1.5KW,28.2V,DO214AB,SUP DIODE/1,5SMC33AT"		ROH	NA	3.51	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00000303	31	3011	050		1351	"1.5KW,28.2V,DO214AB,SUP DIODE/1,5SMC33AT"		ROH	NA	36.27	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00000545	5	3011	050		1351	"1,PNP,NORMAL,70mA,50V,SOT23,BIP/BCR198-E"		ROH	NA	0.5	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00000545	23	3011	050		1351	"1,PNP,NORMAL,70mA,50V,SOT23,BIP/BCR198-E"		ROH	NA	2.3	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00000545	19	3011	050		1351	"1,PNP,NORMAL,70mA,50V,SOT23,BIP/BCR198-E"		ROH	NA	1.9	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00001152	6	3011	050		1351	"4,BUFFER,SO14,LOGIC/74HC125D"		ROH	NA	3.24	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00002152	19	3011	050		1351	"68nF,10%,50V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.76	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00002152	42	3011	050		1351	"68nF,10%,50V,X7R,0805,TINNED,CER CAP/"		ROH	NA	1.68	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00002186	170	3011	050		1351	"1nF,10%,200V,X7R,0805,TINNED,CER CAP/"		ROH	NA	13.6	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00002186	434	3011	050		1351	"1nF,10%,200V,X7R,0805,TINNED,CER CAP/"		ROH	NA	34.72	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00002186	4	3011	050		1351	"1nF,10%,200V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.32	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00002186	225	3011	050		1351	"1nF,10%,200V,X7R,0805,TINNED,CER CAP/"		ROH	NA	18	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00002186	393	3011	050		1351	"1nF,10%,200V,X7R,0805,TINNED,CER CAP/"		ROH	NA	31.44	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00002196	4	3011	050		1351	"4.7nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.08	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00002578	2	3011	050		1351	"10uF,20%,25V,SMD,TA,ELEC CAP/"		ROH	NA	1.66	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00002578	5	3011	050		1351	"10uF,20%,25V,SMD,TA,ELEC CAP/"		ROH	NA	4.15	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00002578	5	3011	050		1351	"10uF,20%,25V,SMD,TA,ELEC CAP/"		ROH	NA	4.15	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00002578	34	3011	050		1351	"10uF,20%,25V,SMD,TA,ELEC CAP/"		ROH	NA	28.22	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00003413	323	3011	050		1351	"47K,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	3.23	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00003413	4	3011	050		1351	"47K,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.04	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00003426	2	3011	050		1351	"3K,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.02	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00003426	24	3011	050		1351	"3K,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.24	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00003724	80	3011	050		1351	"470R,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.8	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00003724	51	3011	050		1351	"470R,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.51	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00003724	24	3011	050		1351	"470R,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.24	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00003724	549	3011	050		1351	"470R,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	5.49	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00003724	2	3011	050		1351	"470R,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.02	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00003817	16	3011	050		1351	"33K,5%,TK250,63mW,0603,LIN RES/"		ROH	NA	0.16	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00003817	2	3011	050		1351	"33K,5%,TK250,63mW,0603,LIN RES/"		ROH	NA	0.02	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00003852	20	3011	050		1351	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.2	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00003852	1	3011	050		1351	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00003852	2	3011	050		1351	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.02	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00003852	117	3011	050		1351	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	1.17	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00004144	93	3011	050		1351	"7K68,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	1.86	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00004144	62	3011	050		1351	"7K68,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	1.24	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00004144	591	3011	050		1351	"7K68,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	11.82	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00004147	64	3011	050		1351	"40K2,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	1.28	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00004147	9	3011	050		1351	"40K2,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.18	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00004147	447	3011	050		1351	"40K2,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	8.94	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00004336	123	3011	050		1351	"2K55,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	1.23	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00004336	129	3011	050		1351	"2K55,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	1.29	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00004336	1	3011	050		1351	"2K55,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00004336	29	3011	050		1351	"2K55,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.29	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00004336	173	3011	050		1351	"2K55,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	1.73	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00004347	2	3011	050		1351	"82K5,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.02	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00004347	1	3011	050		1351	"82K5,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00004368	5	3011	050		1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.05	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00004368	115	3011	050		1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	1.15	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00004368	1	3011	050		1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00004368	12	3011	050		1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.12	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00004448	142	3011	050		1351	"499R,1%,TK100,250mW,1206,LIN RES/RC"		ROH	NA	4.26	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00004448	6	3011	050		1351	"499R,1%,TK100,250mW,1206,LIN RES/RC"		ROH	NA	0.18	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00004448	804	3011	050		1351	"499R,1%,TK100,250mW,1206,LIN RES/RC"		ROH	NA	24.12	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00004454	7	3011	050		1351	"21K5,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	0.21	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00004454	15	3011	050		1351	"21K5,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	0.45	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00004454	15	3011	050		1351	"21K5,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	0.45	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00004454	2	3011	050		1351	"21K5,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	0.06	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00004454	116	3011	050		1351	"21K5,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	3.48	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00004465	2	3011	050		1351	"R LIN,47K,1%,TK100,100mW,0603"		ROH	NA	0.02	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00004486	94	3011	050		1351	"470K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.94	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00004486	158	3011	050		1351	"470K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	1.58	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00005651	41	3011	050		1351	"0R47,3W,2.06A,10nH,SMT_CHIP,SHUNT/"		ROH	NA	95.53	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00005901	19	3011	050		1351	"36K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.19	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00006721	1	3011	050		1351	"174K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00006952	1741	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,Sn,STANDARD"		ROH	NA	34.82	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00006952	4858	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,Sn,STANDARD"		ROH	NA	97.16	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00006952	279	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,Sn,STANDARD"		ROH	NA	5.58	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00006952	164	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,Sn,STANDARD"		ROH	NA	3.28	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00006952	480	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,Sn,STANDARD"		ROH	NA	9.6	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00006952	16543	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,Sn,STANDARD"		ROH	NA	330.86	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00006969	67	3011	050		1351	"220nF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	4.69	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00006969	375	3011	050		1351	"220nF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	26.25	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00006969	75	3011	050		1351	"220nF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	5.25	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00006969	776	3011	050		1351	"220nF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	54.32	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00006984	85	3011	050		1351	"78K7,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.85	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00007529	138	3011	050		1351	"49K9,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	1.38	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00007840	15	3011	050		1351	"68uF,20%,10V,SMD,TA,ELEC CAP/B45196"		ROH	NA	14.85	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00007840	3	3011	050		1351	"68uF,20%,10V,SMD,TA,ELEC CAP/B45196"		ROH	NA	2.97	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00007840	3	3011	050		1351	"68uF,20%,10V,SMD,TA,ELEC CAP/B45196"		ROH	NA	2.97	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00007840	181	3011	050		1351	"68uF,20%,10V,SMD,TA,ELEC CAP/B45196"		ROH	NA	179.19	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00008211	125	3011	050		1351	"300R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	10	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00008618	1	3011	050		1351	"40V,600mA,NOT APPLICABLE,PTO220-5-122 /"		ROH	NA	3.86	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00010733	30	3011	050		1351	"0R051,250mW,2.21A,5nH,1206,SHUNT/WSL"		ROH	NA	43.5	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00010733	6	3011	050		1351	"0R051,250mW,2.21A,5nH,1206,SHUNT/WSL"		ROH	NA	8.7	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00010733	11	3011	050		1351	"0R051,250mW,2.21A,5nH,1206,SHUNT/WSL"		ROH	NA	15.95	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00010733	318	3011	050		1351	"0R051,250mW,2.21A,5nH,1206,SHUNT/WSL"		ROH	NA	461.1	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00010827	17	3011	050		1351	"1,N_CHAN,MOS,SMALLSIGNAL,25V,220mA,5Ohm,"		ROH	NA	3.57	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00010827	26	3011	050		1351	"1,N_CHAN,MOS,SMALLSIGNAL,25V,220mA,5Ohm,"		ROH	NA	5.46	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00011220	2	3011	050		1351	"33K2,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.02	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00013030	9	3011	050		1351	"400W,25.6V,DO214AC,SUP DIODE/TPSMA30A"		ROH	NA	3.24	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00013030	1	3011	050		1351	"400W,25.6V,DO214AC,SUP DIODE/TPSMA30A"		ROH	NA	0.36	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00017675	2	3011	050		1351	"82pF,5%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.02	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00018230	1	3011	050		1351	"400V,1A,1,STANDARD,DO214AC,RECT DIODE/S1"		ROH	NA	0.17	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00019603	4	3011	050		1351	"51K,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.04	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00019920	1	3011	050		1351	"2.7V,200mW,SOD323,ZENER/GDZ2.7 3kpcs ree"		ROH	NA	0.14	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00020075	6	3011	050		1351	"61R9,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.48	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00020696	1	3011	050		1351	"560R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00020762	24	3011	050		1351	"1,P_CHAN,MOS,POWER,60V,1.25A,170mOhm,Sup"		ROH	NA	25.68	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00020895	51	3011	050		1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	4.59	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00020895	42	3011	050		1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	3.78	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00021527	16	3011	050		1351	"470nF,10%,50V,X7R,1206,TINNED,CER CAP/"		ROH	NA	2.4	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00021545	5	3011	050		1351	"2,BOTH,RET,100mA,1.1V,SOT363,BIP/BCR22PN"		ROH	NA	0.85	ES_V8 V10_ALVARO MEDINA	NO	4959215709
